rank	score	disease_name	disease_identifier
1	0.011860916391015053	ORPHA:98756	ORPHA:98756
2	0.01304976362735033	ORPHA:98755	ORPHA:98755
3	0.014283751137554646	ORPHA:276193	ORPHA:276193
4	0.014620247296988964	OMIM:183090	OMIM:183090
5	0.014950735494494438	ORPHA:251347	ORPHA:251347
6	0.015045728534460068	OMIM:600224	OMIM:600224
7	0.015317722223699093	ORPHA:95434	ORPHA:95434
8	0.01565021276473999	OMIM:608768	OMIM:608768
9	0.015713339671492577	OMIM:608804	OMIM:608804
10	0.015842637047171593	ORPHA:276238	ORPHA:276238
10	0.015842637047171593	ORPHA:276241	ORPHA:276241
12	0.01585223339498043	OMIM:617145	OMIM:617145
13	0.015973255038261414	ORPHA:397946	ORPHA:397946
14	0.01600230298936367	OMIM:164500	OMIM:164500
15	0.01633719727396965	ORPHA:247234	ORPHA:247234
16	0.01637679524719715	OMIM:109150	OMIM:109150
17	0.016458064317703247	ORPHA:101	ORPHA:101
18	0.016570426523685455	ORPHA:527497	ORPHA:527497
19	0.01673150062561035	OMIM:616140	OMIM:616140
20	0.016802845522761345	OMIM:614153	OMIM:614153
21	0.01733873412013054	ORPHA:447896	ORPHA:447896
22	0.01746588759124279	ORPHA:88644	ORPHA:88644
23	0.01753285713493824	OMIM:617560	OMIM:617560
24	0.01756909303367138	ORPHA:276244	ORPHA:276244
25	0.01757996715605259	OMIM:619862	OMIM:619862
26	0.017641626298427582	ORPHA:101112	ORPHA:101112
27	0.017780328169465065	OMIM:616204	OMIM:616204
28	0.018032068386673927	ORPHA:438114	ORPHA:438114
29	0.01814308576285839	OMIM:607317	OMIM:607317
30	0.018305344507098198	ORPHA:458803	ORPHA:458803
31	0.018319668248295784	OMIM:604391	OMIM:604391
32	0.01839052140712738	OMIM:617964	OMIM:617964
33	0.018417973071336746	ORPHA:98760	ORPHA:98760
34	0.01843707263469696	OMIM:164400	OMIM:164400
35	0.018504710868000984	OMIM:617282	OMIM:617282
36	0.018594279885292053	ORPHA:240071	ORPHA:240071
37	0.018661679700016975	ORPHA:98759	ORPHA:98759
38	0.01868450455367565	ORPHA:98768	ORPHA:98768
39	0.01888713426887989	ORPHA:513436	ORPHA:513436
40	0.01897146739065647	OMIM:614831	OMIM:614831
41	0.018975580111145973	OMIM:312080	OMIM:312080
42	0.01899118348956108	ORPHA:683	ORPHA:683
43	0.01903209090232849	ORPHA:98757	ORPHA:98757
44	0.01924443617463112	OMIM:618170	OMIM:618170
45	0.019332317635416985	OMIM:133190	OMIM:133190
46	0.01936674304306507	ORPHA:225154	ORPHA:225154
47	0.01938205026090145	OMIM:607454	OMIM:607454
48	0.01950056478381157	OMIM:612319	OMIM:612319
49	0.019531892612576485	ORPHA:363429	ORPHA:363429
50	0.01960230991244316	ORPHA:313772	ORPHA:313772
51	0.01960740052163601	ORPHA:352403	ORPHA:352403
52	0.019617266952991486	OMIM:213200	OMIM:213200
53	0.01963163912296295	OMIM:618501	OMIM:618501
54	0.019672729074954987	ORPHA:306674	ORPHA:306674
55	0.019676288589835167	ORPHA:289494	ORPHA:289494
56	0.01971137523651123	OMIM:613908	OMIM:613908
57	0.019729675725102425	ORPHA:508093	ORPHA:508093
58	0.019789183512330055	ORPHA:101109	ORPHA:101109
59	0.019801180809736252	OMIM:617225	OMIM:617225
60	0.019824493676424026	OMIM:616948	OMIM:616948
61	0.019853446632623672	OMIM:610743	OMIM:610743
62	0.01985391415655613	ORPHA:423296	ORPHA:423296
63	0.019938990473747253	OMIM:610217	OMIM:610217
64	0.0199724193662405	ORPHA:1170	ORPHA:1170
65	0.020020781084895134	OMIM:606002	OMIM:606002
66	0.020042607560753822	OMIM:610246	OMIM:610246
67	0.020047910511493683	ORPHA:284289	ORPHA:284289
68	0.020219232887029648	ORPHA:98772	ORPHA:98772
69	0.020245147868990898	ORPHA:284324	ORPHA:284324
70	0.02027498185634613	ORPHA:352649	ORPHA:352649
71	0.02034820057451725	ORPHA:96	ORPHA:96
72	0.020398929715156555	OMIM:615768	OMIM:615768
73	0.020670752972364426	OMIM:604326	OMIM:604326
74	0.020709915086627007	ORPHA:35069	ORPHA:35069
75	0.020730305463075638	ORPHA:95	ORPHA:95
76	0.0208185575902462	OMIM:618688	OMIM:618688
77	0.020857136696577072	ORPHA:280219	ORPHA:280219
78	0.020864810794591904	ORPHA:276198	ORPHA:276198
79	0.02087397873401642	OMIM:617916	OMIM:617916
80	0.02096651867032051	ORPHA:99750	ORPHA:99750
81	0.02099926955997944	ORPHA:284271	ORPHA:284271
82	0.02104232832789421	ORPHA:171695	ORPHA:171695
83	0.02108999341726303	ORPHA:157941	ORPHA:157941
84	0.021099753677845	OMIM:619028	OMIM:619028
85	0.021105987951159477	OMIM:618877	OMIM:618877
86	0.021119261160492897	ORPHA:64753	ORPHA:64753
87	0.021219490095973015	OMIM:611302	OMIM:611302
88	0.021239977329969406	ORPHA:412057	ORPHA:412057
89	0.021259548142552376	ORPHA:2254	ORPHA:2254
90	0.02127228118479252	ORPHA:199351	ORPHA:199351
91	0.021302981302142143	ORPHA:137898	ORPHA:137898
92	0.021349310874938965	ORPHA:254881	ORPHA:254881
93	0.02137543074786663	OMIM:302500	OMIM:302500
94	0.021472472697496414	ORPHA:98763	ORPHA:98763
95	0.02158423699438572	OMIM:614688	OMIM:614688
